timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
3627,36.27,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3594208,-0.1247406,-1.020599,2.786102,-9.918068,-24.03403,212.3981,224.758,25,0.03500272,-0.01256453,-0.2379444,2.328829,-0.2787853,0.1038953,0.05358284,-0.002736584,-0.1740294,-0.07755319,0.05573487,-0.06671234
3628,36.28,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3503265,-0.05525208,-1.090668,2.786102,-9.918068,-24.03403,212.3981,224.758,25,0.03500272,-0.01256453,-0.2379444,2.328829,-0.2787853,0.1038953,0.05358284,-0.002736584,-0.1740294,-0.07755319,0.05573487,-0.06671234
3629,36.29,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3177338,0.006866455,-1.132446,2.538345,-9.953461,-24.40918,212.5876,224.9476,25,0.007776697,0.0101573,-0.2543553,2.325589,-0.2783605,0.1058895,0.02768336,0.006527672,-0.1694198,-0.07708596,0.05043966,-0.134546
3630,36.3,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2931366,-0.04776001,-1.113266,2.538345,-9.953461,-24.40918,212.5876,224.9476,25,0.007776697,0.0101573,-0.2543553,2.325589,-0.2783605,0.1058895,0.02768336,0.006527672,-0.1694198,-0.07708596,0.05043966,-0.134546
3631,36.31,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3244171,-0.06503296,-1.042007,2.042847,-9.245605,-24.6138,212.8332,225.1932,25,0.007776697,0.0101573,-0.2543553,2.323786,-0.2779892,0.1065463,0.00435594,0.01577761,-0.1819889,-0.04486736,0.1132113,-0.1762901
3632,36.32,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3293762,-0.05607605,-1.059906,2.042847,-9.245605,-24.6138,212.8332,225.1932,25,-0.06073312,0.01581971,-0.2685044,2.321851,-0.2775398,0.1070877,0.0004573542,0.02924943,-0.1858309,-0.02071568,0.05912317,-0.1570428
3633,36.33,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3368378,-0.06245422,-1.088501,2.078232,-9.210213,-24.7843,213.0892,225.4492,25,-0.04131282,0.02614958,-0.2745767,2.319749,-0.2769031,0.1074728,-0.03134397,0.03335652,-0.1971966,-0.02461652,0.05259383,-0.08168335
3634,36.34,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3344269,-0.03308105,-0.9727325,2.078232,-9.210213,-24.7843,213.0892,225.4492,25,-0.0112697,-0.01137782,-0.2702933,2.317567,-0.2773274,0.1052906,-0.06805996,0.03490907,-0.199977,-0.05214712,0.04006322,-0.08554321
3635,36.35,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3169403,0.002761841,-0.9524841,1.90126,-9.17482,-25.2959,213.3354,225.6954,25,-0.03208736,-0.01064971,-0.2692482,2.315278,-0.2766172,0.1053698,-0.04863963,0.04523888,-0.2060495,-0.06524949,0.0427207,-0.1318516
3636,36.36,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3169403,0.002761841,-0.9524841,1.90126,-9.17482,-25.2959,213.3354,225.6954,25,-0.03208736,-0.01064971,-0.2692482,2.315278,-0.2766172,0.1053698,-0.04863963,0.04523888,-0.2060495,-0.06524949,0.0427207,-0.1318516
3637,36.37,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2903442,-0.01763916,-1.035141,1.405769,-8.750107,-25.84155,213.6024,225.9624,25,-0.008056062,0.01217091,-0.269252,2.310854,-0.2758985,0.105845,-0.03941414,0.008439505,-0.2007213,-0.0460532,0.1084093,0.004311976
3638,36.38,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.314209,0.03407288,-1.004593,1.405769,-8.750107,-25.84155,213.6024,225.9624,25,-0.07305557,0.01679576,-0.2587889,2.308725,-0.2754409,0.1062935,-0.01538283,0.03126009,-0.2007252,0.007603631,0.05026159,-0.06885204
3639,36.39,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3256073,-0.0161438,-0.9519653,1.405769,-8.254601,-26.25076,213.9454,226.3054,25,-0.04354242,0.007653659,-0.2559974,2.306697,-0.274687,0.1019917,-0.09044088,0.03702208,-0.1571774,-0.02050809,0.08417577,-0.07763267
3640,36.4,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2811432,-0.1041565,-0.8969727,1.405769,-8.254601,-26.25076,213.9454,226.3054,25,-0.005048821,-0.02349654,-0.2529289,2.304504,-0.2740787,0.1015561,-0.08039171,0.03588462,-0.190255,-0.04494341,0.1354545,-0.046878
3641,36.41,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3019257,-0.1727905,-0.8919373,1.54734,-8.679306,-26.79642,214.2477,226.6077,25,-0.005048821,-0.02349654,-0.2529289,2.302413,-0.2735084,0.1016352,-0.05087854,0.02674248,-0.1874637,-0.05689011,0.08531652,0.005895239
3642,36.42,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3260803,-0.0221405,-0.9971161,1.54734,-8.679306,-26.79642,214.2477,226.6077,25,-0.02981196,-0.006827812,-0.2557487,2.300382,-0.2732745,0.1018614,-0.01238493,-0.004407759,-0.1843953,-0.01265625,-0.002471162,0.06092862
3643,36.43,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3343048,-0.007354736,-1.11261,1.476555,-8.608521,-27.47852,214.5461,226.9061,25,-0.02981196,-0.006827812,-0.2557487,2.300382,-0.2732745,0.1018614,-0.01238493,-0.004407759,-0.1843953,-0.01265625,-0.002471162,0.06092862
3644,36.44,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3343048,-0.007354736,-1.11261,1.476555,-8.608521,-27.47852,214.5461,226.9061,25,-0.06714788,0.02683188,-0.2563729,2.298614,-0.2755242,0.1057603,-0.03714465,0.01225627,-0.1872228,-0.0313943,-0.06722726,0.06496879
3645,36.45,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.377121,-0.08369446,-0.9607086,1.370377,-9.21019,-27.58081,214.7479,227.1079,25,-0.04506282,0.0200046,-0.2475224,2.29641,-0.2750217,0.1055524,-0.07394686,0.01874901,-0.1900523,-0.05602394,0.08321606,-0.04005311
3646,36.46,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3469238,-0.06999207,-0.9195404,1.370377,-9.21019,-27.58081,214.7479,227.1079,25,0.01138661,0.009061139,-0.2432569,2.294188,-0.2743642,0.105332,-0.07448053,0.04591586,-0.1878474,-0.1236177,0.1044659,-0.08854423
3647,36.47,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2686768,-0.02264404,-0.9442749,1.830482,-10.02423,-27.54672,214.8756,227.2356,25,-0.002657835,-0.02340439,-0.2455376,2.292116,-0.2736794,0.1051969,-0.05239546,0.03908854,-0.178997,-0.1083394,0.0213085,-0.003247997
3648,36.48,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2493439,0.0123291,-1.006897,1.830482,-10.02423,-27.54672,214.8756,227.2356,25,-0.06511935,-0.01511211,-0.257202,2.290248,-0.2731933,0.1056815,0.004053988,0.02814503,-0.1747316,-0.07862139,0.03549285,0.03800162
3649,36.49,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3096313,0.00932312,-1.064346,2.042839,-10.51973,-27.75134,214.9788,227.3388,25,-0.07641514,0.001876996,-0.2623674,2.288402,-0.2730401,0.1024994,-0.009999533,-0.004321402,-0.1770059,-0.000431928,0.079676,0.01362662
3650,36.5,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3646393,-0.06863403,-1.017258,2.042839,-10.51973,-27.75134,214.9788,227.3388,25,-0.0335806,0.001685248,-0.2644588,2.286262,-0.2728009,0.1024457,-0.07246103,0.00397084,-0.1886704,0.01867331,0.1145957,-0.04892603
3651,36.51,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3828125,-0.09475708,-0.9661102,2.149017,-10.55513,-27.37625,215.0719,227.4318,25,-0.01995134,-0.01029551,-0.2568619,2.284014,-0.2723432,0.1021699,-0.08375682,0.02095992,-0.1938359,-0.04204508,0.1113153,-0.1062257
3652,36.52,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3828125,-0.09475708,-0.9661102,2.149017,-10.55513,-27.37625,215.0719,227.4318,25,-0.01995134,-0.01029551,-0.2568619,2.284014,-0.2723432,0.1021699,-0.08375682,0.02095992,-0.1938359,-0.04204508,0.1113153,-0.1062257
3653,36.53,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3010712,0.03448486,-0.9603271,2.644508,-10.90905,-26.76239,215.1451,227.5051,25,-0.02098278,-0.01898221,-0.2604774,2.280144,-0.276036,0.1020152,-0.02730359,0.008777126,-0.1883319,-0.1116856,0.00708126,-0.008969089
3654,36.54,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2324219,0.01249695,-0.9743652,2.644508,-10.90905,-26.76239,215.1451,227.5051,25,-0.003824033,-0.01980593,-0.2627813,2.278055,-0.2757355,0.1022621,-0.03581158,0.007316073,-0.1920769,-0.06496776,0.08333088,-0.01770095
3655,36.55,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2576752,-0.01544189,-0.9484863,2.715302,-10.76747,-26.96698,215.2502,227.6102,25,-0.002393649,-0.02600097,-0.2749991,2.27596,-0.2755125,0.1025807,-0.02833499,9.032305E-005,-0.1919477,0.03818823,0.1148978,-0.01713787
3656,36.56,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3178864,-0.01348877,-0.9772186,2.715302,-10.76747,-26.96698,215.2502,227.6102,25,-0.002393649,-0.02600097,-0.2749991,2.27596,-0.2755125,0.1025807,-0.02833499,9.032305E-005,-0.1919477,0.03818823,0.1148978,-0.01713787
3657,36.57,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3578644,-0.009216309,-1.016037,2.679901,-10.59052,-26.79648,215.3435,227.7035,25,-0.01594941,-0.02260757,-0.2702307,2.273834,-0.2747518,0.09929438,-0.01118391,-0.0007331963,-0.1942446,0.01229652,0.08368941,0.009265348
3658,36.58,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3872681,-0.02697754,-1.022934,2.679901,-10.59052,-26.79648,215.3435,227.7035,25,0.002265817,-0.01842109,-0.2627421,2.271667,-0.2745919,0.09976425,-0.009753511,-0.006928284,-0.2064625,-0.04808045,0.08611008,-0.01946874
3659,36.59,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3547363,-0.03184509,-0.9935303,2.644508,-10.76748,-26.48953,215.4045,227.7645,25,0.02951954,-0.03505626,-0.2660447,2.269493,-0.2744053,0.100166,-0.02330925,-0.003534924,-0.2016943,-0.08824812,0.09078232,-0.05827535
3660,36.6,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3547363,-0.03184509,-0.9935303,2.644508,-10.76748,-26.48953,215.4045,227.7645,25,0.02951954,-0.03505626,-0.2660447,2.267407,-0.2741974,0.1006312,-0.005094013,0.0006515229,-0.1942059,-0.1178635,0.07348388,-0.06516118
3661,36.61,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2702332,0.02058411,-1.0168,2.432159,-10.90904,-26.28491,215.4276,227.7875,25,0.0269155,-0.02769954,-0.2636766,2.265677,-0.2768851,0.09856536,0.02214672,-0.0159906,-0.1975045,-0.08270244,0.06656075,-0.03628743
3662,36.62,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2783813,0.03573608,-1.068253,2.432159,-10.90904,-26.28491,215.4276,227.7875,25,0.0269155,-0.02769954,-0.2636766,2.263762,-0.2768611,0.09939022,0.02565757,-0.01092555,-0.1889204,-0.02162093,0.05793638,0.01007317
3663,36.63,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3379669,0.03709412,-1.046021,2.113625,-10.87365,-26.18256,215.4261,227.7861,25,0.05505792,-0.03190227,-0.25357,2.261801,-0.2767716,0.1002061,0.0195427,-0.00863394,-0.1951366,0.00164761,0.1206226,-0.05968282
3664,36.64,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3736877,-0.0009613037,-1.02388,2.113625,-10.87365,-26.18256,215.4261,227.7861,25,0.0363612,-0.01261433,-0.256362,2.259916,-0.2766918,0.101117,0.04518762,-0.009204432,-0.1875417,-0.006601899,0.1366808,-0.1112018
3665,36.65,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3817444,0.01960754,-1.076797,2.609123,-10.87365,-25.90976,215.4489,227.8089,25,-0.001050351,0.02597221,-0.2594891,2.258269,-0.2779061,0.09680989,0.04766936,-0.0128412,-0.1850205,-0.06490877,0.1337529,-0.0888913
3666,36.66,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3711853,0.0050354,-1.156311,2.609123,-10.87365,-25.90976,215.4489,227.8089,25,0.006246178,0.03105832,-0.2668453,2.256423,-0.277716,0.09770945,0.02897266,0.006446685,-0.1878128,-0.1088922,0.1171616,-0.1197004
3667,36.67,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3442841,-0.01133728,-1.114288,2.609123,-10.87365,-25.90976,215.4489,227.8089,25,0.01120871,0.02503345,-0.2606049,2.254408,-0.2771285,0.09831145,-0.008438874,0.04503318,-0.19094,-0.09891159,0.1031886,-0.1991104
3668,36.68,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.354126,-0.04975891,-0.9738312,2.609123,-10.87365,-25.90976,215.4489,227.8089,25,0.01120871,0.02503345,-0.2606049,2.254408,-0.2771285,0.09831145,-0.008438874,0.04503318,-0.19094,-0.09891159,0.1031886,-0.1991104
3669,36.69,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3296204,-0.08030701,-0.9755554,2.573738,-10.83826,-25.87561,215.4763,227.8363,25,0.03748319,-0.003980893,-0.2650317,2.252328,-0.2763954,0.09883846,-0.00114233,0.05011925,-0.1982963,-0.07272629,0.08734034,-0.1569383
3670,36.7,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3428802,-0.02304077,-1.045853,2.715302,-10.69669,-25.8074,215.5295,227.8895,25,0.02776692,-0.006701046,-0.2675467,2.250328,-0.2756467,0.09942311,0.003820221,0.04409434,-0.1920561,-0.08330078,0.04950048,-0.01633377
3671,36.71,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3415527,0.0403595,-1.146896,2.715302,-10.69669,-25.8074,215.5295,227.8895,25,0.02236975,0.02032951,-0.2690677,2.248356,-0.275282,0.1002337,0.03009472,0.01507996,-0.196483,-0.05916633,0.01975897,-0.01803705
3672,36.72,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3958893,0.08021545,-1.111023,3.140015,-10.76748,-26.01199,215.6214,227.9814,25,0.02351465,0.02162593,-0.2616979,2.246522,-0.2765452,0.09789305,0.02036712,0.01235537,-0.198993,-0.07115373,0.074696,-0.08845399
3673,36.73,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3439484,0.006790161,-1.09967,3.140015,-10.76748,-26.01199,215.6214,227.9814,25,0.02351465,0.02162593,-0.2616979,2.24445,-0.2760217,0.09867614,0.01496996,0.0393859,-0.200514,-0.07034841,0.1388756,-0.1894295
3674,36.74,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3282318,-0.05859375,-1.024261,3.387764,-11.01524,-26.38715,215.7175,228.0775,25,0.04959791,0.001268197,-0.2625192,2.242423,-0.2753563,0.09933162,0.01611487,0.04068229,-0.1931444,-0.1253397,0.1793838,-0.1534382
3675,36.75,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2732849,-0.03321838,-1.05249,3.387764,-11.01524,-26.38715,215.7175,228.0775,25,0.02247042,0.01172616,-0.2603879,2.240513,-0.2747413,0.1002215,0.03704067,0.03378759,-0.1929038,-0.07401179,0.106844,-0.1420048
3676,36.76,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2923431,0.04701233,-1.138046,3.387764,-11.01524,-26.38715,215.7175,228.0775,25,0.02247042,0.01172616,-0.2603879,2.240513,-0.2747413,0.1002215,0.03704067,0.03378759,-0.1929038,-0.07401179,0.106844,-0.1420048
3677,36.77,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3323364,0.04270935,-1.141312,3.423164,-11.33377,-26.48944,215.7874,228.1474,25,0.05110553,-0.01229582,-0.2660687,2.236655,-0.273782,0.1020558,0.0150707,0.03078238,-0.1918349,-0.02337549,0.148891,-0.1803004
3678,36.78,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3602905,-0.02391052,-1.07399,3.458549,-11.51073,-26.5918,215.8476,228.2076,25,0.06077493,-0.007106912,-0.2635765,2.23469,-0.273306,0.1028508,0.02371241,0.02850294,-0.1966554,-0.06384657,0.1453789,-0.1835162
3679,36.79,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3912964,-0.06329346,-1.050156,3.458549,-11.51073,-26.5918,215.8476,228.2076,25,0.04506042,-0.01980992,-0.2562225,2.232742,-0.2729938,0.1037949,0.04370584,0.006760315,-0.197516,-0.09212596,0.07969813,-0.1162044
3680,36.8,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3771362,-0.004241943,-1.154144,3.458549,-11.51073,-26.5918,215.8476,228.2076,25,0.05960234,-0.01448999,-0.2512328,2.230841,-0.2727199,0.1049255,0.05337526,0.01194918,-0.1950239,-0.1234259,0.04143965,-0.09241017
3681,36.81,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3530121,0.02415466,-1.174408,3.564735,-11.19219,-26.4895,215.9482,228.3082,25,0.06705707,-0.02292342,-0.2449493,2.228955,-0.2725154,0.1059147,0.03766076,-0.0007538773,-0.18767,-0.1094896,0.1014749,-0.1964443
3682,36.82,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3028717,0.008255005,-1.143036,3.564735,-11.19219,-26.4895,215.9482,228.3082,25,0.06705707,-0.02292342,-0.2449493,2.227174,-0.2722583,0.1069341,0.05220269,0.004566033,-0.1826804,-0.08564086,0.1308851,-0.2167435
3683,36.83,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2899017,-0.01571655,-1.099564,3.458549,-11.01523,-26.38721,216.0545,228.4145,25,0.03781449,-0.02614638,-0.2525404,2.227174,-0.2722583,0.1069341,0.05220269,0.004566033,-0.1826804,-0.08564086,0.1308851,-0.2167435
3684,36.84,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.27034,0.01475525,-1.099533,3.458549,-11.01523,-26.38721,216.0545,228.4145,25,0.03781449,-0.02614638,-0.2525404,2.225472,-0.2721244,0.1080777,0.05965744,-0.00386744,-0.1763971,-0.03566172,0.1161224,-0.1854538
3685,36.85,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3035278,-0.01908875,-1.175034,3.423157,-10.83827,-26.01205,216.1628,228.5228,25,0.001732653,0.01484845,-0.276565,2.223696,-0.2720067,0.1089877,0.03041488,-0.007090439,-0.1839883,-0.02283092,0.09305553,-0.142045
3686,36.86,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.4008636,-0.001724243,-1.051544,3.423157,-10.83827,-26.01205,216.1628,228.5228,25,-0.03817508,-0.008374044,-0.2791499,2.221682,-0.2716365,0.1096158,-0.0005675251,0.01925484,-0.1980071,-0.003641957,0.1241517,-0.1419817
3687,36.87,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3916931,-0.0721283,-0.9512024,3.069229,-10.48434,-25.73926,216.2758,228.6357,25,0.02882179,0.0007512777,-0.2639198,2.219486,-0.2710086,0.110152,-0.00566693,0.03390431,-0.2080133,-0.03744697,0.09084065,-0.2173716
3688,36.88,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3517456,-0.1035309,-0.9958038,3.458557,-10.44895,-25.56873,216.4187,228.7786,25,0.03411669,-0.01523381,-0.2772441,2.217133,-0.2705734,0.1103083,-0.04557464,0.01068175,-0.2105983,-0.1352041,0.1083605,-0.09378307
3689,36.89,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3048096,0.03343201,-0.9780731,3.458557,-10.44895,-25.56873,216.4187,228.7786,25,0.005829393,-0.01094586,-0.2676946,2.215099,-0.2701439,0.1109926,0.02142225,0.01980704,-0.1953684,-0.1264651,0.0386366,0.006599915
3690,36.9,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2711029,0.1040802,-1.066208,3.458557,-10.44895,-25.56873,216.4187,228.7786,25,0.0130913,-0.008280567,-0.2639712,2.213384,-0.2728788,0.1114535,0.02670931,0.003814746,-0.2086931,-0.08391294,0.007692034,-0.03877974
3691,36.91,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2707825,-0.04542542,-1.003815,3.812477,-11.01524,-25.70517,216.5315,228.8915,25,0.02301317,-0.01544607,-0.2638215,2.211282,-0.2726085,0.11209,-0.001577968,0.00810266,-0.1991437,-0.03725466,0.1452874,-0.02104505
3692,36.92,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2707825,-0.04542542,-1.003815,3.812477,-11.01524,-25.70517,216.5315,228.8915,25,0.02301317,-0.01544607,-0.2638215,2.211282,-0.2726085,0.11209,-0.001577968,0.00810266,-0.1991437,-0.03725466,0.1452874,-0.02104505
3693,36.93,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3277283,-0.02697754,-0.963913,3.954056,-11.15681,-25.77338,216.6282,228.9882,25,-0.002441054,-0.008884838,-0.3132434,2.207246,-0.2719662,0.1134141,0.01560584,0.003602389,-0.1952709,-0.003882359,0.06774566,-0.04675846
3694,36.94,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3462219,-0.03157043,-1.076157,3.954056,-11.15681,-25.77338,216.6282,228.9882,25,-0.002441054,-0.008884838,-0.3132434,2.207246,-0.2719662,0.1134141,0.01560584,0.003602389,-0.1952709,-0.003882359,0.06774566,-0.04675846
3695,36.95,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3397064,-0.0430603,-1.050552,4.201813,-11.1922,-25.87567,216.7448,229.1048,25,-0.007640076,-0.01492675,-0.2554864,2.205589,-0.2739193,0.1124741,0.01179169,0.006028436,-0.1830367,-0.02552929,0.04471694,0.0809027
3696,36.96,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3452606,-0.1003876,-1.017136,4.201813,-11.1922,-25.87567,216.7448,229.1048,25,0.01926371,-0.01548841,-0.2527952,2.203315,-0.2735575,0.1130502,-0.009857133,0.01015789,-0.2446906,-0.05929449,0.08583198,-0.007243054
3697,36.97,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2946472,-0.00112915,-1.09758,4.732704,-11.01524,-26.31903,216.9311,229.291,25,-0.02107865,-0.01770523,-0.2506607,2.200881,-0.273004,0.1133436,-0.01505614,0.004115938,-0.1869337,-0.07832657,0.08153061,-0.1193702
3698,36.98,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3633728,-0.02723694,-1.088058,4.732704,-11.01524,-26.31903,216.9311,229.291,25,-0.05202219,-0.002368083,-0.2412345,2.199016,-0.2726253,0.1140546,0.01184767,0.003554215,-0.1842428,-0.07774939,0.01341987,-0.0603255
3699,36.99,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3106384,-0.04345703,-1.133835,4.626526,-10.90906,-26.55774,217.1218,229.4818,25,-0.01138049,-0.01497442,-0.2456886,2.197019,-0.272274,0.1143828,-0.02849468,0.001337358,-0.1821084,-0.02748219,0.1130044,-0.1407119
3700,37,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3106384,-0.04345703,-1.133835,4.626526,-10.90906,-26.55774,217.1218,229.4818,25,-0.01138049,-0.01497442,-0.2456886,2.195063,-0.2718735,0.1143732,-0.05946647,0.01677582,-0.1725225,-0.09659071,0.08688708,-0.1310825
3701,37.01,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2864685,-0.01161194,-0.973114,4.484955,-10.97984,-26.69418,217.2944,229.6544,25,-0.05410318,-0.01973083,-0.2460084,2.193134,-0.2715569,0.1145913,-0.01882476,0.004169444,-0.1769768,-0.04416602,0.07088362,-0.1767984
3702,37.02,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2667236,-0.06617737,-1.000793,4.484955,-10.97984,-26.69418,217.2944,229.6544,25,-0.06751939,-0.01519893,-0.2633648,2.191284,-0.2726908,0.110598,-0.06274796,-0.004303175,-0.1723516,-0.03652092,0.08634011,-0.009966858
3703,37.03,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2511749,-0.03120422,-1.020782,4.626518,-11.05064,-26.62598,217.4617,229.8217,25,-0.06030063,-0.008846489,-0.2633613,2.189279,-0.2725078,0.1105252,-0.06155937,-0.0005913018,-0.1772901,-0.0189632,0.09868836,-0.0158916
3704,37.04,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.2918091,0.004272461,-0.9771881,4.626518,-11.05064,-26.62598,217.4617,229.8217,25,-0.06030063,-0.008846489,-0.2633613,2.187063,-0.272234,0.1103039,-0.07497557,0.003940578,-0.1946465,0.0005260953,0.04390299,-0.04347434
3705,37.05,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3121338,-0.01980591,-0.9346924,4.591118,-11.36918,-26.45544,217.5824,229.9424,25,-0.005344432,-0.007454987,-0.2543063,2.184841,-0.2719315,0.1101589,-0.06775679,0.01029297,-0.1946432,0.01578949,0.07873204,-0.0633672
3706,37.06,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3305359,-0.04768372,-0.9465179,4.591118,-11.36918,-26.45544,217.5824,229.9424,25,0.005971606,-0.02079423,-0.2614604,2.182632,-0.2722229,0.1050603,-0.06277074,0.004243831,-0.1933083,-0.02441842,0.1091396,-0.01932324
3707,37.07,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3020935,-0.01824951,-1.014816,4.307976,-11.51076,-26.04623,217.6396,229.9996,25,-0.005236307,-0.01362154,-0.2530206,2.180633,-0.2719133,0.1054646,-0.01281329,0.01168147,-0.1855797,-0.04505109,0.08546325,0.02321431
3708,37.08,40.68552,-75.28937,126.9923,18.96,142.306,4,5,1422118202,-0.3020935,-0.01824951,-1.014816,4.307976,-11.51076,-26.04623,217.6396,229.9996,25,-0.005236307,-0.01362154,-0.2530206,2.180633,-0.2719133,0.1054646,-0.01281329,0.01168147,-0.1855797,-0.04505109,0.08546325,0.02321431
